Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY37,OUT049,2562.4745177082523
FDD38,OUT018,1167.1746967356414
FDL14,OUT027,4058.389425051486
FDL26,OUT035,2668.6713821329663
FDF38,OUT045,-24.623038460409134
FDM38,OUT027,1609.973824734932
FDA37,OUT045,616.0746169456575
FDH26,OUT017,348.89862056324046
FDA49,OUT018,1336.2703411784605
FDG14,OUT035,2898.171859600997
FDY37,OUT017,2541.936335877881
FDV01,OUT013,1667.7683554178896
FDG50,OUT027,2394.474921986352
FDF38,OUT049,426.255860222587
FDQ25,OUT013,2454.470224682102
FDT01,OUT010,501.1349946881928
FDY01,OUT017,2418.439037490364
FDA25,OUT013,1531.7751894509681
FDT01,OUT035,5169.56461503708
FDS01,OUT010,436.7761641899788
FDP13,OUT045,694.0526735348428
FDV13,OUT045,1775.0263911276393
FDF14,OUT027,3322.175209972329
FDZ37,OUT017,1243.8063978455225
FDF50,OUT046,2593.8992772634847
FDL14,OUT018,2552.3752733215756
FDX13,OUT010,113.22222732389605
FDX13,OUT049,3370.8748840859075
FDV37,OUT018,3558.349250346545
FDL02,OUT035,1895.6557387707703
FDO25,OUT045,2436.4025237874303
FDN50,OUT045,1110.2413701296432
FDP13,OUT010,80.71033932244382
FDW37,OUT018,1344.157965318333
FDF02,OUT046,1979.4882535954637
FDT13,OUT013,3142.2830406300036
FDA49,OUT045,1912.0831265064364
FDF38,OUT027,941.9580717435848
FDJ50,OUT010,407.714710770407
FDM14,OUT017,1429.5841682398961
FDJ26,OUT010,211.14838771528866
FDU01,OUT035,4614.735230522502
FDO50,OUT035,1044.5916080079028
FDE50,OUT017,2047.041315468327
FDD02,OUT019,250.81643463547653
FDF26,OUT049,2742.414862344358
FDV25,OUT035,5092.14584336647
FDT49,OUT010,-53.03389964395865
FDR13,OUT027,1502.8597843700716
FDN38,OUT049,6337.449132227366
FDE26,OUT018,1756.1521446955794
FDF26,OUT013,1709.2765315645258
FDE38,OUT045,3506.869168510396
FDD14,OUT017,2070.523546334135
FDP38,OUT018,986.1333357772546
FDZ13,OUT049,1288.8151609064898
FDZ37,OUT018,956.000738047116
FDJ14,OUT045,928.7174245230635
FDJ38,OUT019,653.3057791517404
FDN38,OUT010,426.3814933153242
FDW01,OUT018,2313.678198115283
FDL02,OUT045,1121.0161751844475
FDR01,OUT046,2235.1577436826087
FDQ01,OUT013,1707.3524471871438
FDN38,OUT017,6934.212417545636
FDE02,OUT010,34.64973603882436
FDF02,OUT027,3048.4639830875135
FDE14,OUT017,1775.696957508534
FDC14,OUT035,387.5637296328614
FDZ25,OUT035,2436.4707987075353
FDZ13,OUT010,54.073155022330184
FDF38,OUT035,292.85217063427604
FDG14,OUT018,1887.393352299844
FDF26,OUT046,2433.7040135940133
FDE38,OUT017,1469.7344575530167
FDL02,OUT027,2505.600145118541
FDE38,OUT019,598.608669931855
FDN50,OUT046,2336.3510159860057
FDX25,OUT045,3253.144944987417
FDR49,OUT027,1363.8345743484165
FDD02,OUT018,1964.188187180449
FDO25,OUT017,3964.711699292421
FDP38,OUT046,1133.351948642528
FDB26,OUT018,728.7712040622853
FDZ25,OUT049,3711.8347674242514
FDB50,OUT027,2325.0563319342195
FDO25,OUT013,2094.3015224111923
FDE26,OUT019,-242.555178283518
FDH14,OUT027,2488.4802838248397
FDW01,OUT045,2343.9825320897125
FDK02,OUT027,3008.82412418239
FDJ02,OUT018,2056.583667659753
FDH14,OUT018,1966.2727139722197
FDZ37,OUT045,1591.4250709953972
FDX49,OUT049,5275.239403552719
FDF38,OUT018,606.6825492555997
FDJ14,OUT018,1182.8860764764804
FDL02,OUT018,742.8302377824009
FDB02,OUT049,1928.6308176691223
FDY37,OUT018,1473.2608839033326
FDJ38,OUT027,4234.861261823357
FDA37,OUT019,-149.93202430869565
FDK50,OUT045,3637.71936081689
FDX49,OUT046,6277.680509059975
FDA13,OUT010,175.58411450985818
FDA37,OUT027,2626.1177141005433
FDS25,OUT035,2312.16183987373
FDG38,OUT035,169.23391241568197
FDT01,OUT013,1965.4194613186833
FDK50,OUT046,3134.3256376683353
FDO38,OUT035,1154.5447751333231
FDI50,OUT046,6452.070974801708
FDF50,OUT017,4146.0009775121725
FDZ49,OUT017,4063.624257239315
FDU49,OUT046,1974.4339727546896
FDG50,OUT019,-41.86283734619451
FDK02,OUT046,1209.9356079491056
FDE50,OUT049,3944.608773936268
FDC26,OUT017,1799.6693502282403
FDJ50,OUT018,813.714379935574
FDC38,OUT018,1558.9139147287824
FDU37,OUT017,1303.7169036198693
FDR13,OUT035,1729.8079963169612
FDV37,OUT017,2257.3220930788048
FDH02,OUT010,130.28246382074758
FDS13,OUT035,3283.6901009132316
FDT01,OUT018,1946.3949039977672
FDX01,OUT046,1561.1529464508521
FDB50,OUT013,1217.8018013525823
FDW37,OUT046,1721.188480564006
FDE02,OUT045,805.8232905345644
FDU13,OUT027,3952.2678799327005
FDY25,OUT049,3222.211302227639
FDA37,OUT049,1579.9056419478086
FDH38,OUT045,1947.4165410851356
FDE26,OUT017,2608.708174509149
FDJ02,OUT010,763.1256771065896
FDD50,OUT045,4329.706519706477
FDF02,OUT010,247.33419583567934
FDV01,OUT035,3547.32919361974
FDY37,OUT010,403.639128761861
FDJ02,OUT013,2673.140795378269
FDL14,OUT013,1335.6693929651656
FDI38,OUT018,4316.812652718823
FDN50,OUT019,583.1456323887742
FDJ50,OUT013,1127.108913877411
FDP38,OUT035,878.4813252491338
FDE26,OUT027,3511.3572216870334
FDQ01,OUT027,6098.170063296781
FDN38,OUT027,6849.550230454623
FDX25,OUT013,3060.3904587803404
FDG26,OUT046,5183.093944102073
FDJ50,OUT017,989.4955939561055
FDV13,OUT017,1411.7384070514015
FDD26,OUT049,3488.6622496511404
FDY13,OUT027,2502.8436688107126
FDA37,OUT017,2005.9702999744395
FDJ02,OUT027,3909.961768318827
FDJ26,OUT013,2081.4970774702833
FDE38,OUT018,2962.0350156403274
FDT37,OUT018,3378.7065777881535
FDS25,OUT019,756.1881535309269
FDS25,OUT049,2028.3051237028676
FDU01,OUT013,3435.0435765086204
FDC02,OUT045,4549.424811347042
FDE26,OUT035,3093.331675740208
FDH02,OUT035,941.2122082645875
FDC50,OUT013,1759.1187034759323
FDK02,OUT045,958.2151198556064
FDR25,OUT035,4446.516373354909
FDW49,OUT010,474.0776659678206
FDW37,OUT013,1544.7364040835741
FDF02,OUT035,2302.4264882268994
FDJ14,OUT035,737.803557971579
FDQ13,OUT046,1741.1510425609804
FDN50,OUT017,1226.22799672453
FDQ25,OUT017,3687.2118833138006
FDS49,OUT046,1552.6275256716685
FDM38,OUT018,409.4870265128327
FDG26,OUT027,5289.395989580396
FDM38,OUT045,1297.2968292375422
FDQ13,OUT017,672.4354189538708
FDW25,OUT045,1621.425269442624
FDF50,OUT049,3048.7494409088445
FDH02,OUT046,1705.811186887983
FDL50,OUT046,1405.9279043432568
FDK14,OUT049,1625.985274073454
FDN50,OUT035,1856.074403410309
FDM38,OUT049,1265.3547395376422
FDS25,OUT013,2010.967303720135
FDJ26,OUT019,40.616958209794575
FDV37,OUT046,2320.6705514079063
FDN02,OUT049,4167.225556152327
FDM02,OUT027,2326.2339034048855
FDJ14,OUT027,2703.0794598638377
FDU25,OUT013,572.2594564840367
FDI26,OUT046,1114.195705547048
FDX01,OUT013,813.1868952370162
FDC02,OUT017,7061.518757357796
FDA49,OUT013,1539.423751178375
FDR13,OUT046,2012.70328351174
FDK14,OUT027,2578.2639322965106
FDS49,OUT049,703.3793026171695
FDR25,OUT013,4024.600448763712
FDG14,OUT046,1779.6986272296526
FDD02,OUT035,3206.6199640045616
FDQ01,OUT046,3710.693742031505
FDW01,OUT010,409.36090401133856
FDA13,OUT046,633.3634131662936
FDE50,OUT018,2012.7670693041998
FDR25,OUT049,5375.010855915973
FDZ01,OUT018,1063.0208948893905
FDV49,OUT019,569.9262069095585
FDP25,OUT013,4313.907571503858
FDC38,OUT027,2455.936065031932
FDG02,OUT035,3098.480691992512
FDE14,OUT046,1579.6455059937605
FDA25,OUT019,423.3870211236017
FDI14,OUT013,2491.232719684247
FDD02,OUT027,2748.477214477895
FDH38,OUT027,2367.549781520545
FDZ13,OUT035,1174.0674531092386
FDN50,OUT013,2964.3089128664815
FDO38,OUT013,1048.2330775862438
FDI02,OUT045,1922.9165868017221
FDU01,OUT045,3395.200497445089
FDW25,OUT010,198.49662429311093
FDS25,OUT010,228.64080991207902
FDM02,OUT013,1136.1265160662826
FDC02,OUT049,4080.2151581365924
FDW25,OUT017,1158.992222189796
FDW01,OUT017,2243.577054112555
FDL38,OUT049,929.3039039478889
FDN50,OUT010,188.03681391783562
FDT13,OUT027,5123.320562452539
FDV13,OUT046,2063.113440204899
FDR49,OUT017,1065.3880585044983
FDJ02,OUT046,2071.788975290253
FDZ01,OUT017,2616.8050483260604
FDV01,OUT046,2537.245711443357
FDP13,OUT046,699.1546322859365
FDA01,OUT013,1140.3796244355442
FDB26,OUT013,1393.1526027770092
FDX37,OUT045,748.3658654048309
FDB38,OUT049,1651.3967058066028
FDU13,OUT010,560.7492373568095
FDB38,OUT013,2659.6679362608147
FDL26,OUT010,275.18695193933104
FDH14,OUT035,2649.179036541806
FDQ25,OUT045,1539.1498415599078
FDM38,OUT035,1155.934423809429
FDM02,OUT045,1800.7578651868278
FDO50,OUT019,78.67446839651166
FDP38,OUT045,373.4240105824067
FDX25,OUT049,2821.277938954398
FDQ25,OUT046,2067.027331086109
FDM14,OUT049,1597.2079055543813
FDZ13,OUT027,1750.8370457806052
FDA49,OUT017,691.0108609667925
FDG02,OUT013,4440.263925942593
FDF38,OUT017,565.1000640735353
FDE50,OUT019,481.53371067889816
FDM38,OUT017,985.2072139245308
FDA37,OUT013,1321.3907338492693
FDR49,OUT049,642.799837883407
FDV25,OUT027,6230.9432814663605
FDC26,OUT045,1675.4806292194103
FDL26,OUT013,2278.0671533695822
FDT25,OUT010,500.81813165175026
FDX37,OUT046,1141.7256417561773
FDL14,OUT017,747.1802164388375
FDT01,OUT027,5054.6844639735045
FDI38,OUT027,5276.0367289968935
FDJ02,OUT045,2799.097334022649
FDI38,OUT013,4011.0651665610912
FDV13,OUT035,1929.2230106510851
FDI38,OUT035,3664.0571266260395
FDC38,OUT017,2305.185343746948
FDE38,OUT013,2534.852074504568
FDO38,OUT046,1173.6717916607276
FDL38,OUT046,1403.5566826650775
FDP13,OUT035,788.3451881970825
FDU49,OUT013,1060.5297779886578
FDQ13,OUT018,1461.054082807411
FDT37,OUT049,3650.4418624566465
FDL14,OUT019,109.83351295796024
FDZ49,OUT018,2438.4405818879723
FDT25,OUT027,3335.262432237505
FDY01,OUT027,1626.6571765101444
FDT37,OUT027,5258.939724134721
FDD14,OUT010,487.5171531250751
FDK02,OUT013,2276.3616378301713
FDU49,OUT027,2928.247643559097
FDS49,OUT019,11.246042407515233
FDZ01,OUT045,2682.1075642579844
FDS37,OUT018,1834.5178451482477
FDC38,OUT046,3656.2159904535574
FDR01,OUT049,1909.5453438976106
FDF14,OUT018,2159.6765849419357
FDD02,OUT017,2606.813847035158
FDJ14,OUT049,748.6544311552052
FDI02,OUT013,2175.967829581129
FDT37,OUT010,1311.2108947505808
FDP38,OUT019,216.33102975032784
FDZ37,OUT049,1866.1412752094977
FDK26,OUT013,3112.343890538147
FDX37,OUT018,1491.1797780517027
FDU49,OUT017,1801.7409146175573
FDS13,OUT049,4011.4670179490604
FDH02,OUT049,901.6566895864919
FDE50,OUT046,3062.716108126995
FDI26,OUT013,2409.216826131111
FDZ13,OUT013,1406.5853525689608
FDL02,OUT017,630.2157041744777
FDA25,OUT049,1639.3390821581263
FDE02,OUT049,1115.6593751551345
FDC50,OUT049,1352.0584746204713
FDB26,OUT049,506.9859165631419
FDM02,OUT049,1155.1675059087597
FDB02,OUT046,2084.0213350559698
FDF02,OUT045,1926.6208406501905
FDD26,OUT013,3420.5647310598665
FDT37,OUT046,3401.3192695318357
FDB14,OUT013,1965.782613029835
FDT13,OUT049,2712.911357223721
FDK50,OUT027,3402.6059774425858
FDP13,OUT017,534.8989478310291
FDZ49,OUT010,1261.2569020180877
FDK38,OUT013,3370.2046228601025
FDW37,OUT035,1709.3476753770683
FDB38,OUT045,2294.2526578187562
FDF14,OUT046,1601.0439725271685
FDR13,OUT019,-35.776395098917874
FDV49,OUT013,4745.507958535811
FDX13,OUT017,7087.646963567924
FDH26,OUT019,413.80620915182953
FDS37,OUT027,2342.9735367408603
FDM14,OUT045,1971.2464738765482
FDN02,OUT010,1365.8384560686336
FDM50,OUT046,525.4989731206122
FDS13,OUT027,5544.651067148973
FDT25,OUT019,61.40138232684376
FDX01,OUT017,2589.7257182035405
FDH38,OUT013,928.1549092515033
FDU37,OUT049,719.0873617884656
FDW01,OUT049,4396.806243469308
FDJ26,OUT049,2316.178934955522
FDR13,OUT010,140.4725014876865
FDL50,OUT045,1980.3729109269805
FDG26,OUT019,250.30597571336762
FDW37,OUT049,582.7583869991549
FDF50,OUT013,2927.8999443776192
FDG14,OUT013,1869.6748276437922
FDE50,OUT013,3275.1802326165844
FDM50,OUT049,658.1337635073576
FDB38,OUT017,4685.561685403708
FDW01,OUT046,4758.936059271208
FDL50,OUT027,2627.4350006645095
FDD26,OUT018,2959.235615641707
FDK26,OUT027,4312.064962037384
FDA01,OUT049,847.3127359436087
FDJ26,OUT017,4027.199150230067
FDU37,OUT045,874.8243094109821
FDW14,OUT017,1980.0152291545478
FDY38,OUT027,5494.370189994742
DRC27,OUT046,3539.197231774126
FDR14,OUT010,263.3653041034436
FDE52,OUT045,1313.1640601507138
FDL51,OUT017,1251.7035826586603
FDZ14,OUT018,2214.672187342887
FDA14,OUT013,1985.4408277088762
FDY27,OUT017,1126.237966373937
FDB03,OUT010,-13.081046483958517
FDX02,OUT027,5552.75568706447
FDZ27,OUT046,1131.500460225905
FDA03,OUT018,2401.010939268918
FDJ03,OUT027,1372.5575445671534
FDU14,OUT018,3896.412661134424
FDZ02,OUT035,1306.3318078708608
FDE52,OUT035,1382.8361598065771
DRK39,OUT045,2370.875124045916
DRI39,OUT049,778.6347883482622
DRE03,OUT013,545.1288941846713
FDC52,OUT027,3578.0206903536946
FDC15,OUT027,4339.208134379983
DRH03,OUT027,2402.1177237630554
FDU14,OUT049,5708.060284420838
FDW02,OUT017,2593.313473363419
FDD51,OUT018,795.9066657537951
FDP26,OUT045,439.78418556337965
FDA03,OUT017,2710.355286693984
FDZ50,OUT046,3141.6601318792987
FDT50,OUT019,94.34796820283054
DRH15,OUT035,455.4525607525443
DRE15,OUT049,722.3878961970142
FDV02,OUT035,2063.4309259687025
DRI03,OUT045,1849.2661149689218
FDK03,OUT013,6059.950980588995
FDX02,OUT045,3048.7827957349464
FDX26,OUT049,4005.1248271991954
FDE52,OUT013,1362.582058794585
FDU14,OUT017,3310.670686407285
FDA51,OUT045,3579.240882393559
FDZ27,OUT018,595.7894246505953
FDA51,OUT017,2283.84163962039
FDY26,OUT049,2303.1354354666582
FDF39,OUT049,4213.612282308471
DRD15,OUT018,3249.795806139109
FDX27,OUT017,934.9473587994951
FDA38,OUT045,4275.293273539922
FDW26,OUT018,2488.1034328882297
FDR02,OUT019,335.4433904656087
FDX50,OUT019,392.36036737576
FDS02,OUT045,4148.367588611379
FDC51,OUT046,1644.4705186543401
FDB28,OUT046,2174.661936039112
DRF15,OUT010,-102.71962214260861
FDK03,OUT035,4296.59627486184
DRG39,OUT035,995.7384039224115
FDY27,OUT049,3515.695488908174
FDB28,OUT018,2537.8268595117665
FDA50,OUT045,1372.9767046363474
FDF39,OUT035,3556.1767610751267
DRC27,OUT019,581.1520955684966
FDB39,OUT018,1028.3458893950256
FDU50,OUT046,1817.466257054941
DRG27,OUT017,860.1936877617659
FDY14,OUT018,4904.784402865674
DRJ39,OUT017,671.2089288808936
FDA02,OUT035,2099.1651967376033
FDX02,OUT017,5288.375282762245
FDC52,OUT046,3192.803859538214
FDF39,OUT027,4931.894574809096
FDI27,OUT046,622.8703225581407
FDB15,OUT027,6090.174032324792
FDR26,OUT027,4508.546464486883
FDC03,OUT027,5850.034762937805
FDC15,OUT035,1488.1134123653642
FDT38,OUT017,434.9301997522805
DRG51,OUT013,2084.954774221091
FDR14,OUT035,845.635511828154
FDA02,OUT017,2534.0933160979275
FDC40,OUT046,472.0736273233424
FDR26,OUT035,1792.2083658212346
FDS26,OUT018,6301.853141849107
FDA26,OUT017,5132.551661075875
FDE52,OUT046,1295.373255443792
FDC39,OUT046,3120.726368921826
FDT50,OUT010,292.9624493368324
FDV02,OUT046,2998.012009397081
FDA15,OUT046,3353.4889003165677
FDL39,OUT046,1135.0475719027677
FDD40,OUT017,3260.4501487128937
FDS50,OUT013,5782.349549472345
FDB16,OUT018,1405.421298797908
FDB03,OUT019,641.6469562875636
DRD15,OUT027,6415.02531045364
DRG03,OUT017,2723.7446968884183
DRG03,OUT045,2261.9500024432505
DRD27,OUT035,577.7752918619547
DRK39,OUT018,1292.6145771117692
DRG27,OUT027,1043.6997087459104
FDC52,OUT049,3373.0366396539803
FDA38,OUT010,209.66564491450458
FDC15,OUT013,1951.4295044995417
FDY50,OUT049,879.469697714605
FDV02,OUT017,1898.260658439874
DRH15,OUT017,782.0582816803485
FDY38,OUT046,3768.138348097461
FDS14,OUT018,2949.854423077034
FDU02,OUT027,6460.132962971751
FDK51,OUT018,6103.707412660929
FDT38,OUT013,931.4592386860719
FDK51,OUT045,4699.298758382717
FDR14,OUT049,690.6415624127062
FDE39,OUT019,563.4925468935376
DRF15,OUT017,2740.243880570421
DRI51,OUT013,3385.891662983835
FDU50,OUT035,2394.1684042574566
FDB51,OUT049,1445.6239267842586
FDC51,OUT018,2193.3048148803464
FDB16,OUT027,2173.7974440441094
FDE40,OUT049,847.9813583168811
FDX02,OUT049,2310.070568573964
FDQ14,OUT045,1841.0743758811468
DRF15,OUT045,1994.6148727809327
FDD39,OUT035,4611.77715380866
DRK39,OUT010,220.65550270082326
DRG15,OUT027,1719.1772386415928
FDX27,OUT027,3064.1000447946335
DRF15,OUT027,2687.7182216690217
DRI39,OUT013,357.5969670242787
FDA27,OUT013,599.6223757731109
FDD51,OUT046,748.8498169049956
FDA38,OUT046,4630.463467640751
FDL39,OUT019,331.842436415521
FDB03,OUT027,5686.300702276298
FDM39,OUT045,2522.30521572246
DRF51,OUT010,268.7323456521003
FDE40,OUT035,1357.2661116665004
DRF15,OUT049,1701.6278869733708
FDU38,OUT045,3572.360617720811
FDZ27,OUT035,719.786473832884
FDV50,OUT035,2539.1206204978507
FDT02,OUT049,282.59101004232525
FDX14,OUT035,1329.5059575774176
FDT14,OUT045,1747.459448571722
FDY02,OUT013,6419.2958959780635
FDB52,OUT019,1139.4148740060652
FDJ15,OUT018,3501.6149620426486
FDX14,OUT018,1443.7386520835557
FDT50,OUT046,1188.3397677684966
DRG39,OUT013,422.515991983556
DRH39,OUT010,204.70751674930216
DRD27,OUT046,1784.2555629770425
FDS26,OUT035,5388.699183552742
FDA14,OUT045,690.4870476056383
DRJ39,OUT049,3885.3021346736896
FDS50,OUT035,3346.3936608586246
FDR14,OUT045,741.9190886825706
FDE51,OUT049,543.7323326227713
FDC40,OUT045,1527.6053795437415
FDE52,OUT017,1809.2721224050035
FDZ50,OUT010,1024.278361230181
DRG27,OUT013,512.6357949476878
FDS26,OUT045,2462.0908013287094
FDS14,OUT049,2690.3136072962743
FDU26,OUT046,2370.3397957581783
DRI39,OUT045,1297.6243046092534
FDZ50,OUT035,3071.5447575911735
FDV26,OUT017,2934.6023028479294
FDR14,OUT018,1089.9512344472778
FDI27,OUT018,485.2743141670953
FDU14,OUT013,3663.212399168991
DRC27,OUT013,4707.269709777797
FDA27,OUT035,1300.0582793201656
FDB04,OUT010,247.5023833710502
FDY14,OUT019,513.0910567621524
FDX38,OUT049,619.718174533253
FDZ02,OUT013,868.393199067151
FDA38,OUT035,2515.0177481407486
FDT14,OUT049,2618.805665764936
FDC39,OUT045,2070.6811394853958
FDF40,OUT049,5561.393478165936
FDX27,OUT035,2746.344929266233
FDB03,OUT045,1862.1594146160844
FDC03,OUT046,2855.717227145871
FDV14,OUT017,512.8636241945508
FDL39,OUT010,876.7549518519143
DRH15,OUT045,228.28197275928892
DRG51,OUT018,1392.6173214634202
FDV14,OUT018,477.60908545082316
FDZ03,OUT017,5827.155295006964
FDI27,OUT010,30.4387171681135
DRE15,OUT013,1597.7918031160414
FDT14,OUT019,376.9499718191471
FDJ03,OUT046,709.9743253440433
DRG03,OUT049,4353.885311016791
FDR02,OUT027,2653.8117461230113
FDZ02,OUT018,1326.3518399555592
FDM39,OUT035,2575.308743875393
FDU50,OUT018,896.5042932204676
FDB28,OUT035,3391.7145995919536
FDA14,OUT027,3538.8705826586647
FDY50,OUT013,506.1098965719468
FDA27,OUT027,6648.786290470149
FDB16,OUT017,1910.6416342883226
FDW50,OUT027,3697.766116685271
FDP26,OUT035,1188.7904800574402
FDE39,OUT018,1960.231490107904
FDX14,OUT027,2496.676595552634
FDB52,OUT035,2971.561064492642
FDQ14,OUT027,2792.8549199984022
FDD04,OUT035,2116.8232409878538
FDB27,OUT018,3143.9300321858377
FDA14,OUT017,2804.807089762924
FDA02,OUT010,-112.3519992517663
FDD51,OUT017,755.6060667112251
FDD39,OUT049,3932.90780138502
FDD40,OUT010,629.4014944096127
DRH03,OUT017,637.9272458758016
FDW02,OUT035,1977.1471448392865
FDJ15,OUT013,3381.7861067887206
FDD04,OUT018,1652.6202073935456
DRG39,OUT027,1909.297374815683
FDE39,OUT027,3409.5797210925066
FDC04,OUT013,4498.284089362252
FDX38,OUT035,949.9921674413961
DRH51,OUT018,1292.9705124233828
FDW14,OUT010,193.9014220663421
FDC04,OUT035,4677.28169107387
DRJ51,OUT019,896.3090223680405
DRG51,OUT027,3654.4433656764377
FDA51,OUT049,1660.5919353734714
FDX14,OUT045,1361.8781899833236
FDZ50,OUT049,3738.7753662195582
FDB27,OUT017,3616.7255852950143
FDB04,OUT018,760.5766598917764
DRD27,OUT018,1418.9482321804508
FDH27,OUT027,3569.563056852837
DRF27,OUT045,2456.817873921057
DRF51,OUT013,597.2398716213472
FDB51,OUT027,1772.7926495162778
FDX14,OUT013,1338.143840562582
FDL51,OUT027,4785.0750412758125
DRH15,OUT027,1110.1032409588997
FDT38,OUT046,1460.2091344489436
DRI51,OUT049,3551.59871830075
FDI15,OUT027,4278.27592408522
FDT02,OUT013,328.03982890043744
FDC03,OUT045,3781.2689068876016
FDU38,OUT018,3262.089524107051
FDT38,OUT035,1685.7769915578435
FDB39,OUT046,552.8900318375875
FDV38,OUT046,-95.80945413721088
FDY27,OUT035,2836.2587029092324
FDB39,OUT027,1873.6024645309162
FDC51,OUT010,275.59799435078094
DRF03,OUT017,401.15876148907546
FDC03,OUT018,3604.9205192077343
FDY14,OUT027,6557.536247826606
DRE27,OUT018,1407.2973617261418
FDY15,OUT013,922.4840265643821
FDZ14,OUT019,338.7020936413819
FDE39,OUT013,1015.692339323501
FDE39,OUT017,3492.9094645695227
FDH27,OUT035,2199.8181063309885
FDY02,OUT049,3983.6120014523676
FDV50,OUT027,3523.677280957878
FDT02,OUT027,936.4029456584201
DRG15,OUT018,1174.0857663914626
FDW50,OUT046,2710.4698623386357
FDZ50,OUT019,829.972677591288
DRH39,OUT018,1269.1941680731888
